PROVIDER;DESCRIPTION;SUBSCRIPTIONID;LOCATION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_NAME;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_CCMLITE;REQUIREMENTS_ATTRIBUTES_IAAS;REQUIREMENTS_ATTRIBUTES_PAAS;REQUIREMENTS_ATTRIBUTES_SAAS;REQUIREMENTS_ATTRIBUTES_SCOPEAPPLICABILITY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;8eef52e8-b918-4aec-8a36-fb2218e65f77;norwayeast;2026-04-28 01:21:11.393465;LOG-09;The information system protects audit records from unauthorized access, modification, and deletion.;Log Protection;Logging and Monitoring;No;Shared;Shared;Shared;[{'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-04', 'IVS-01']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.4', '4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.4.2', '27002: 12.4.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.15']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-9', 'AU-9(2)', 'AU-9(3)', 'AU-9(4)', 'AU-12(3)', 'AU-12(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4', 'PR.IP-4', 'PR.IP-6', 'PR.PT-1', 'PR.DS-1', 'PR.DS-6']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05', 'PR.DS-01', 'PR.DS-02', 'PR.DS-11']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.5', '10.5.1', '10.5.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.3.1', '10.3.2', '10.3.3', '10.3.4']}];FAIL;Storage account sttfstateghassen01 from subscription Azure for Students does not encrypt with CMKs.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/sttfstateghassen01;storage_ensure_encryption_with_customer_managed_keys;False;sttfstateghassen01;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;8eef52e8-b918-4aec-8a36-fb2218e65f77;norwayeast;2026-04-28 01:21:11.393465;DSP-02;Apply industry accepted methods for the secure disposal of data from storage media such that data is not recoverable by any forensic means.;Secure Disposal;Data Security and Privacy Lifecycle Management;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.2', 'CC6.3', 'CC6.4', 'CC6.5', 'CC6.7', 'P4.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['DSI-07']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.3.3', '7.1.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.8.3.2', '27002: 8.3.2', '27001: A.11.2.7', '27002: 11.2.7']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.7.10', '27001: A.7.14', '27001: A.8.10', '27002: 7.10 (Secure reuse or disposal)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['PM-22', 'SI-12', 'SI-12(3)', 'SI-18', 'SI-18(1)', 'SI-18(4)', 'SI-18(5)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.IP-6']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['GV.SC-10', 'PR.PS-02', 'PR.PS-03', 'ID.AM-08']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.1', '9.8', '9.8.1', '9.8.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.2.1', '3.7.5', '9.4.7']}];PASS;File share soft delete is enabled for storage account sttfstateghassen01 with a retention period of 7 days.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/sttfstateghassen01/fileServices/default;storage_ensure_file_shares_soft_delete_is_enabled;False;sttfstateghassen01;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;8eef52e8-b918-4aec-8a36-fb2218e65f77;norwayeast;2026-04-28 01:21:11.393465;DSP-16;Data retention, archiving and deletion is managed in accordance with business requirements, applicable laws and regulations.;Data Retention and Deletion;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['C1.1', 'C1.2', 'CC3.1', 'P4.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-02', 'BCR-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.4', '3.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.3.1', '7.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.33', '27001: A.8.10', '27002: 5.33 (b)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SI-12', 'SI-12(1)-(3)', 'SI-18', 'SI-18(1)', 'SI-18(4)', 'SI-18(5)', 'SI-19', 'SI-19(2)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-3', 'PR.IP-6', 'ID.GV-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'GV.OC-03', 'GV.SC-10', 'PR.DS-11']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.2.1']}];PASS;File share soft delete is enabled for storage account sttfstateghassen01 with a retention period of 7 days.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/sttfstateghassen01/fileServices/default;storage_ensure_file_shares_soft_delete_is_enabled;False;sttfstateghassen01;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;8eef52e8-b918-4aec-8a36-fb2218e65f77;norwayeast;2026-04-28 01:21:11.393465;CEK-04;Use encryption algorithms that are appropriate for data protection, considering the classification of data, associated risks, and usability of the encryption technology.;Encryption Algorithm;Cryptography, Encryption & Key Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.7']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['EKM-04']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['16.11']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TS2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: 6.1.2', '27001: 6.1.3', '27001: A.8.2', '27002: 8.2', '27001: A.8.3', '27001: A.10.1.1', '27002: 10.1.1 (b)', '27001: A.10.1.2', '27002: 10.1.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: 6.1.2', '27001: 6.1.3', '27001: A.8.24', '27001: A.5.12', '27001: A.5.13', '27002: 8.24 General (b)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SC-12', 'SC-12(2)', 'SC-12(3)', 'SC-28', 'SC-28(1)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-1', 'PR.DS-2', 'ID.AM-5']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.DS-01', 'PR.DS-02', 'ID.AM-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['A2', 'Requirement 3', '2.3', '2.2.3', '3.4', '3.5.3', '4.1', '8.2.1', 'PCI Glossary - Strong Cryptography']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['2.2.7', '3.5.1', '4.2.1', '4.2.1.2', '4.2.2']}];PASS;Storage account sttfstateghassen01 from subscription Azure for Students has TLS version set to 1.2.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/sttfstateghassen01;storage_ensure_minimum_tls_version_12;False;sttfstateghassen01;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;8eef52e8-b918-4aec-8a36-fb2218e65f77;norwayeast;2026-04-28 01:21:11.393465;DSP-10;Define, implement and evaluate processes, procedures and technical measures that ensure any transfer of personal or sensitive data is protected from unauthorized access and only processed within scope as permitted by the respective laws and regulations.;Sensitive Data Transfer;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.7']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-02', 'EKM-03']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.1', '3.12', '3.13']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.2', '9.5.1', '9.5.2', '9.5.3']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.4', 'IM2.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.13.2.1', '27002: 13.2.1', '27001: A.8.3.3', '27002: 8.3.3', '27001: A.13.2.3', '27002: 13.2.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.14', '27001: A.7.10']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-4', 'AC-4(23)-(25)', 'CA-3', 'CA-3(6)', 'CA-6', 'CA-6(1)', 'CA-6(2)', 'SC-4', 'SC-4(2)', 'SC-7', 'SC-7(10)', 'SC-7(24)', 'SC-8', 'SC-8(1)-(5)', 'SC-16', 'SC-16(1)-(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-2', 'PR.DS-5', 'PR.PT-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.DS-02', 'PR.IR-01', 'ID.AM-03', 'GV.OC-03', 'ID.AM-07']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['4.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['4.1.1', '4.2.1', '4.2.2']}];PASS;Storage account sttfstateghassen01 from subscription Azure for Students has TLS version set to 1.2.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/sttfstateghassen01;storage_ensure_minimum_tls_version_12;False;sttfstateghassen01;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;8eef52e8-b918-4aec-8a36-fb2218e65f77;norwayeast;2026-04-28 01:21:11.393465;DSP-07;Develop systems, products, and business practices based upon a principle of security by design and industry best practices.;Data Protection by Design and Default;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['PI1.2', 'PI1.3']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['16.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.3.1', '5.3.2', '5.3.3', '5.3.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SD2.2', 'IM1.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.14.1.1', '27002:14.1.1', '27001: A.14.2.5', '27002:14.2.5']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.27', '27001: A.8.28', '27001: A.8.29', '27002: 5.8 (Information security requirements a-i)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['PM-17', 'PM-24', 'PM-25', 'PT-2', 'PT-2(2)', 'SA-3', 'SA-4', 'SA-5', 'SA-8', 'SA-8(9)', 'SA-8(13)', 'SA-8(18)', 'SA-8(20)', 'SA-8(22)', 'SA-8(23)', 'SA-8(33)', 'SA-15', 'SA-15(12)', 'SC-3', 'SC-3(3)', 'SC-7', 'SC-7(24)', 'SC-8', 'SC-8(1)-(4)', 'SC-28', 'SC-28(1)', 'SI-12', 'SI-12(1)-(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.IP-2', 'PR.PT-3', 'PR.AC-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'PR.PS-06']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['6.2.1']}];FAIL;Storage account sttfstateghassen01 from subscription Azure for Students does not have private endpoint connections.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/sttfstateghassen01;storage_ensure_private_endpoints_in_storage_accounts;False;sttfstateghassen01;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;8eef52e8-b918-4aec-8a36-fb2218e65f77;norwayeast;2026-04-28 01:21:11.393465;IVS-06;Design, develop, deploy and configure applications and infrastructures such that CSP and CSC (tenant) user access and intra-tenant access is appropriately segmented and segregated, monitored and restricted from other tenants.;Segmentation and Segregation;Infrastructure & Virtualization Security;Yes;Shared;Shared;CSP-Owned;[{'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IVS-09']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.2.1', '5.3.4', '5.2.7']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SC2.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: 9.1', '27001: A.13.1.3', '27002: 13.1.3', '27017: 13.1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: 9.1', '27001: A.5.15', '27001: A.5.20', '27001: A.8.3', '27001: A.8.9', '27001: A.8.16', '27001: A.8.22', '27002: 5.15 (b)', '27002: 8.3 (b)', '27002: 8.16 (b)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SC-3', 'SC-7', 'SC-7(20)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4', 'PR.AC-5']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05', 'PR.IR-01', 'PR.PS-01', 'PR.PS-06', 'DE.CM-09']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['2.6', '8.3.1', '10.8', '11.3', 'A3.2.1', 'A3.3.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['A1.1.1', 'A1.1.2', 'A1.1.3']}];FAIL;Storage account sttfstateghassen01 from subscription Azure for Students does not have private endpoint connections.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/sttfstateghassen01;storage_ensure_private_endpoints_in_storage_accounts;False;sttfstateghassen01;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;8eef52e8-b918-4aec-8a36-fb2218e65f77;norwayeast;2026-04-28 01:21:11.393465;CCC-04;Restrict the unauthorized addition, removal, update, and management of organization assets.;Unauthorized Change Protection;Change Control and Configuration Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['CCC-04']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.1', '1.3.4', '5.3.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SY2.4', 'SM2.6']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.1.4', '27002: 12.1.4', '27001: A.12.4.2', '27002: 12.4.2', '27001: A.14.2.2', '27017: 14.2.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.3', '27001: A.8.4', '27001: A.8.15', '27001: A.8.31', '27001: A.8.32']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CA-7', 'CA-7(4)', 'CM-3', 'CM-3(1)', 'CM-3(5)', 'CM-3(7)', 'CM-3(8)', 'CM-5', 'CM-5(1)', 'CM-5(4)', 'CM-5(5)', 'CM-6', 'CM-6(1)', 'CM-6(2)', 'CM-7', 'CM-7(1)', 'CM-7(4)', 'CM-7(5)', 'CM-7(9)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['ID.AM-1', 'ID.AM-2', 'ID.AM-4', 'PR.MA-1', 'PR.MA-2', 'PR.AC-1']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-01', 'ID.AM-02', 'ID.AM-04', 'ID.AM-08', 'PR.PS-02', 'PR.PS-03', 'PR.PS-05', 'PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.4.5.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['6.5.1', '6.5.2']}];FAIL;Storage account sttfstateghassen01 from subscription Azure for Students has soft delete disabled.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/sttfstateghassen01;storage_ensure_soft_delete_is_enabled;False;sttfstateghassen01;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;8eef52e8-b918-4aec-8a36-fb2218e65f77;norwayeast;2026-04-28 01:21:11.393465;DSP-02;Apply industry accepted methods for the secure disposal of data from storage media such that data is not recoverable by any forensic means.;Secure Disposal;Data Security and Privacy Lifecycle Management;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.2', 'CC6.3', 'CC6.4', 'CC6.5', 'CC6.7', 'P4.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['DSI-07']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.3.3', '7.1.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.8.3.2', '27002: 8.3.2', '27001: A.11.2.7', '27002: 11.2.7']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.7.10', '27001: A.7.14', '27001: A.8.10', '27002: 7.10 (Secure reuse or disposal)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['PM-22', 'SI-12', 'SI-12(3)', 'SI-18', 'SI-18(1)', 'SI-18(4)', 'SI-18(5)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.IP-6']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['GV.SC-10', 'PR.PS-02', 'PR.PS-03', 'ID.AM-08']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.1', '9.8', '9.8.1', '9.8.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.2.1', '3.7.5', '9.4.7']}];FAIL;Storage account sttfstateghassen01 from subscription Azure for Students has soft delete disabled.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/sttfstateghassen01;storage_ensure_soft_delete_is_enabled;False;sttfstateghassen01;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;8eef52e8-b918-4aec-8a36-fb2218e65f77;norwayeast;2026-04-28 01:21:11.393465;DSP-16;Data retention, archiving and deletion is managed in accordance with business requirements, applicable laws and regulations.;Data Retention and Deletion;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['C1.1', 'C1.2', 'CC3.1', 'P4.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-02', 'BCR-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.4', '3.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.3.1', '7.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.33', '27001: A.8.10', '27002: 5.33 (b)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SI-12', 'SI-12(1)-(3)', 'SI-18', 'SI-18(1)', 'SI-18(4)', 'SI-18(5)', 'SI-19', 'SI-19(2)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-3', 'PR.IP-6', 'ID.GV-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'GV.OC-03', 'GV.SC-10', 'PR.DS-11']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.2.1']}];FAIL;Storage account sttfstateghassen01 from subscription Azure for Students has soft delete disabled.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/sttfstateghassen01;storage_ensure_soft_delete_is_enabled;False;sttfstateghassen01;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
